Date,"VOC, ppm",AQS,"Temperature, ¶øC","Humidity, %","Pressure, mbar","PM1, ug/m3","PM2.5, ug/m3","PM10, ug/m3",Latitude,Longitude
2025-03-27 2:41:00,129,92,7,66,1006.63,4,5,7,,
2025-03-27 2:40:00,128,92,7,66,1006.65,4,5,7,,
2025-03-27 2:39:00,126,92,7,66,1006.66,4,5,7,,
2025-03-27 2:38:00,125,92,7,67,1006.69,4,5,7,,
2025-03-27 2:37:00,126,92,7,67,1006.67,4,5,7,,
2025-03-27 2:36:00,129,92,7,67,1006.66,4,5,7,,
2025-03-27 2:35:00,133,92,7,67,1006.67,4,5,7,,
2025-03-27 2:34:00,137,91,7,67,1006.69,4,5,7,,
2025-03-27 2:33:00,141,91,7,67,1006.7,4,5,7,,
2025-03-27 2:32:00,145,91,7,67,1006.71,4,5,7,,
2025-03-27 2:31:00,147,91,7,66,1006.73,3,5,6,,
2025-03-27 2:30:00,147,91,7,66,1006.73,3,5,6,,
2025-03-27 2:29:00,148,91,7,66,1006.73,3,5,6,,
2025-03-27 2:28:00,0.15,91,7,67,1006.73,3,5,6,,
2025-03-27 2:27:00,151,90,7,67,1006.74,3,5,6,,
2025-03-27 2:26:00,152,90,7,67,1006.73,3,5,6,,
2025-03-27 2:25:00,153,90,7,67,1006.77,3,5,6,,
2025-03-27 2:24:00,155,90,7,67,1006.76,3,5,6,,
2025-03-27 2:23:00,158,90,7,67,1006.76,3,5,6,,
2025-03-27 2:22:00,161,90,7,67,1006.74,3,5,6,,
2025-03-27 2:21:00,163,90,7,67,1006.74,3,5,6,,
2025-03-27 2:20:00,166,90,7,67,1006.76,3,5,6,,
2025-03-27 2:19:00,168,89,7,68,1006.75,3,5,6,,
2025-03-27 2:18:00,171,89,7,68,1006.75,3,5,6,,
2025-03-27 2:17:00,174,89,7,68,1006.75,3,5,6,,
2025-03-27 2:16:00,179,89,7,68,1006.77,3,4,5,,
2025-03-27 2:15:00,183,89,7,67,1006.77,3,5,6,,
2025-03-27 2:14:00,185,88,7,67,1006.77,4,5,7,,
2025-03-27 2:13:00,186,88,7,67,1006.74,4,5,7,,
2025-03-27 2:12:00,187,88,7,67,1006.76,4,5,7,,
2025-03-27 2:11:00,187,88,7,67,1006.79,4,5,7,,
2025-03-27 2:10:00,188,88,7,67,1006.81,4,5,7,,
2025-03-27 2:09:00,0.19,88,7,67,1006.81,4,5,7,,
2025-03-27 2:08:00,192,88,7,67,1006.8,4,5,7,,
2025-03-27 2:07:00,194,88,7,67,1006.79,4,5,7,,
2025-03-27 2:06:00,196,88,7,67,1006.81,4,5,7,,
2025-03-27 2:05:00,197,88,7,64,1006.82,4,5,7,,
2025-03-27 2:04:00,199,88,8,64,1006.84,4,5,7,,
2025-03-27 2:03:00,201,87,8,64,1006.85,4,5,7,,
2025-03-27 2:02:00,204,87,8,64,1006.86,4,5,7,,
2025-03-27 2:01:00,207,87,7,66,1006.87,4,5,7,,
2025-03-27 2:00:00,211,87,7,68,1006.91,3,5,6,,
2025-03-27 1:59:00,213,87,7,67,1006.91,2,4,5,,
2025-03-27 1:58:00,212,87,7,67,1006.94,3,5,6,,
2025-03-27 1:57:00,211,87,7,67,1006.95,3,5,6,,
2025-03-27 1:56:00,0.21,87,7,67,1006.96,3,5,6,,
2025-03-27 1:55:00,208,87,7,67,1006.98,3,5,6,,
2025-03-27 1:54:00,206,87,7,65,1006.95,3,5,6,,
2025-03-27 1:53:00,203,87,8,63,1006.95,3,5,6,,
2025-03-27 1:52:00,0.2,88,8,63,1006.98,3,5,6,,
2025-03-27 1:51:00,197,88,8,63,1006.95,3,5,6,,
2025-03-27 1:50:00,195,88,8,64,1006.95,3,5,6,,
2025-03-27 1:49:00,193,88,8,64,1006.97,3,5,6,,
2025-03-27 1:48:00,192,88,8,64,1006.97,3,5,6,,
2025-03-27 1:47:00,191,88,8,64,1006.96,3,5,6,,
2025-03-27 1:46:00,191,88,8,65,1006.97,3,5,6,,
2025-03-27 1:45:00,191,88,8,65,1006.99,3,5,6,,
2025-03-27 1:44:00,192,88,8,65,1006.98,3,5,6,,
2025-03-27 1:43:00,191,88,8,64,1006.98,2,4,6,,
2025-03-27 1:42:00,185,88,8,63,1006.98,4,5,7,,
2025-03-27 1:41:00,179,89,8,64,1007.01,4,5,7,,
2025-03-27 1:40:00,173,89,8,63,1007,4,5,7,,
2025-03-27 1:39:00,167,89,9,60,1007.01,4,5,7,,
2025-03-27 1:38:00,159,90,9,60,1007.01,4,5,7,,
2025-03-27 1:37:00,151,90,9,60,1007.02,4,5,7,,
2025-03-27 1:36:00,143,91,9,60,1007.02,4,5,7,,
2025-03-27 1:35:00,136,91,9,60,1007.03,4,5,7,,
2025-03-27 1:34:00,129,92,9,60,1007.02,4,5,7,,
2025-03-27 1:33:00,122,92,9,60,1007.01,4,5,7,,
2025-03-27 1:32:00,116,93,9,60,1007.02,4,5,7,,
2025-03-27 1:31:00,111,93,9,60,1007.01,4,5,7,,
2025-03-27 1:30:00,107,93,9,60,1007.02,4,5,7,,
2025-03-27 1:29:00,105,93,9,60,1007.03,4,5,7,,
2025-03-27 1:28:00,105,93,9,60,1007.04,3,5,6,,
2025-03-27 1:27:00,103,93,9,59,1007.06,2,4,5,,
2025-03-27 1:26:00,98,94,9,59,1007.05,3,5,6,,
2025-03-27 1:25:00,94,94,9,59,1007.06,3,5,6,,
2025-03-27 1:24:00,94,94,9,59,1007.06,3,5,6,,
2025-03-27 1:23:00,91,94,9,59,1007.07,3,5,6,,
2025-03-27 1:22:00,88,94,9,59,1007.09,3,5,6,,
2025-03-27 1:21:00,86,94,9,59,1007.11,3,5,6,,
2025-03-27 1:20:00,85,94,9,59,1007.12,3,5,6,,
2025-03-27 1:19:00,82,95,9,59,1007.15,3,5,6,,
2025-03-27 1:18:00,79,95,9,59,1007.18,3,5,6,,
2025-03-27 1:17:00,77,95,9,59,1007.16,3,5,6,,
2025-03-27 1:16:00,75,95,9,60,1007.17,3,5,6,,
2025-03-27 1:15:00,72,95,9,60,1007.18,3,5,6,,
2025-03-27 1:14:00,69,95,9,60,1007.21,3,5,6,,
2025-03-27 1:13:00,68,95,9,60,1007.21,3,5,6,,
2025-03-27 1:12:00,68,95,9,60,1007.21,3,5,6,,
2025-03-27 1:11:00,69,95,9,61,1007.22,3,4,5,,
2025-03-27 1:10:00,69,95,9,60,1007.24,2,3,5,,
2025-03-27 1:09:00,67,95,9,60,1007.22,3,5,6,,
2025-03-27 1:08:00,65,95,9,60,1007.23,3,5,6,,
2025-03-27 1:07:00,66,95,9,60,1007.21,3,5,6,,
2025-03-27 1:06:00,67,95,9,60,1007.2,3,5,6,,
2025-03-27 1:05:00,68,95,9,60,1007.21,3,5,6,,
2025-03-27 1:04:00,68,95,9,60,1007.22,3,5,6,,
2025-03-27 1:03:00,68,95,9,60,1007.21,3,5,6,,
2025-03-27 1:02:00,66,95,9,60,1007.2,3,5,6,,
2025-03-27 1:01:00,64,95,9,60,1007.21,3,5,6,,
2025-03-27 1:00:00,62,95,9,60,1007.2,3,5,6,,
2025-03-27 0:59:00,0.06,95,9,60,1007.18,3,5,6,,
2025-03-27 0:58:00,0.06,95,9,61,1007.18,3,5,6,,
2025-03-27 0:57:00,0.06,95,9,61,1007.17,3,5,6,,
2025-03-27 0:56:00,61,95,9,61,1007.17,3,5,6,,
2025-03-27 0:55:00,62,95,9,61,1007.19,3,5,6,,
2025-03-27 0:54:00,62,95,9,60,1007.21,3,5,6,,
2025-03-27 0:53:00,59,95,9,60,1007.2,3,5,6,,
2025-03-27 0:52:00,55,95,9,60,1007.2,3,5,6,,
2025-03-27 0:51:00,52,95,9,60,1007.21,3,5,6,,
2025-03-27 0:50:00,51,95,9,60,1007.2,3,5,6,,
2025-03-27 0:49:00,51,95,9,60,1007.19,3,5,6,,
2025-03-27 0:48:00,52,95,9,60,1007.18,3,5,6,,
2025-03-27 0:47:00,52,95,9,60,1007.18,3,5,6,,
2025-03-27 0:46:00,52,95,9,60,1007.19,3,5,6,,
2025-03-27 0:45:00,51,95,9,60,1007.21,3,5,6,,
2025-03-27 0:44:00,49,95,9,60,1007.22,3,5,6,,
2025-03-27 0:43:00,47,95,9,60,1007.22,3,5,6,,
2025-03-27 0:42:00,46,95,9,60,1007.21,3,5,6,,
2025-03-27 0:41:00,46,95,9,60,1007.18,3,5,6,,
2025-03-27 0:40:00,47,95,9,60,1007.2,3,5,6,,
2025-03-27 0:39:00,48,95,9,60,1007.19,3,5,6,,
2025-03-27 0:38:00,49,95,9,60,1007.2,3,5,6,,
2025-03-27 0:37:00,48,95,9,60,1007.2,3,4,5,,
2025-03-27 0:36:00,47,95,9,60,1007.19,3,4,5,,
2025-03-27 0:35:00,48,95,9,60,1007.19,3,4,5,,
2025-03-27 0:34:00,48,95,9,60,1007.19,3,4,5,,
2025-03-27 0:33:00,48,95,9,60,1007.19,3,4,5,,
2025-03-27 0:32:00,47,95,9,60,1007.18,3,4,5,,
2025-03-27 0:31:00,45,95,9,60,1007.19,3,4,5,,
2025-03-27 0:30:00,44,95,9,60,1007.19,3,4,5,,
2025-03-27 0:29:00,43,95,9,60,1007.18,3,4,5,,
2025-03-27 0:28:00,43,95,9,60,1007.18,3,4,5,,
2025-03-27 0:27:00,44,95,9,60,1007.18,3,4,5,,
2025-03-27 0:26:00,45,95,9,60,1007.17,3,4,5,,
2025-03-27 0:25:00,46,95,9,60,1007.16,3,4,5,,
2025-03-27 0:24:00,46,95,9,60,1007.18,3,4,5,,
2025-03-27 0:23:00,47,95,9,60,1007.2,3,4,5,,
2025-03-27 0:22:00,48,96,9,59,1007.19,2,4,5,,
2025-03-27 0:21:00,48,97,9,59,1007.19,2,3,4,,
2025-03-27 0:20:00,46,97,9,59,1007.21,2,3,4,,
2025-03-27 0:19:00,43,97,9,59,1007.23,2,3,4,,
2025-03-27 0:18:00,38,97,9,59,1007.24,2,3,4,,
2025-03-27 0:17:00,32,97,9,59,1007.24,2,3,4,,
2025-03-27 0:16:00,29,97,9,59,1007.25,2,3,4,,
2025-03-27 0:15:00,31,97,9,59,1007.22,2,3,4,,
2025-03-27 0:14:00,33,97,9,59,1007.21,2,3,4,,
2025-03-27 0:13:00,35,97,9,59,1007.22,2,3,4,,
2025-03-27 0:12:00,37,97,9,59,1007.19,2,3,4,,
2025-03-27 0:11:00,39,97,9,59,1007.19,2,3,4,,
2025-03-27 0:10:00,42,97,9,59,1007.18,2,3,4,,
2025-03-27 0:09:00,45,97,9,59,1007.2,2,3,4,,
2025-03-27 0:08:00,48,97,9,59,1007.19,2,3,4,,
2025-03-27 0:07:00,51,96,9,60,1007.23,2,3,4,,
2025-03-27 0:06:00,54,96,8,59,1007.25,1,3,4,,
2025-03-27 0:05:00,57,96,9,59,1007.23,1,4,5,,
2025-03-27 0:04:00,0.06,96,9,59,1007.25,2,4,5,,
2025-03-27 0:03:00,63,96,9,59,1007.26,2,4,5,,
2025-03-27 0:02:00,65,96,9,59,1007.26,2,4,5,,
2025-03-27 0:01:00,67,95,9,59,1007.27,2,4,5,,
2025-03-27 0:00:00,68,95,9,59,1007.28,2,4,5,,
2025-03-26 23:59:00,69,95,9,59,1007.3,2,4,5,,
2025-03-26 23:58:00,69,95,9,59,1007.32,2,4,5,,
2025-03-26 23:57:00,0.07,95,9,59,1007.33,2,4,5,,
2025-03-26 23:56:00,71,95,9,59,1007.34,2,4,5,,
2025-03-26 23:55:00,72,95,9,59,1007.34,2,4,5,,
2025-03-26 23:54:00,74,95,9,60,1007.36,2,4,5,,
2025-03-26 23:53:00,77,95,9,60,1007.37,2,4,5,,
2025-03-26 23:52:00,81,95,9,60,1007.37,2,4,5,,
2025-03-26 23:51:00,86,94,8,61,1007.39,2,4,5,,
2025-03-26 23:50:00,0.09,94,8,63,1007.4,2,3,5,,
2025-03-26 23:49:00,93,94,9,60,1007.39,1,3,4,,
2025-03-26 23:48:00,95,94,9,59,1007.38,2,3,4,,
2025-03-26 23:47:00,95,94,9,60,1007.41,2,3,4,,
2025-03-26 23:46:00,95,94,9,60,1007.41,2,3,4,,
2025-03-26 23:45:00,94,94,9,60,1007.42,2,3,4,,
2025-03-26 23:44:00,93,94,9,60,1007.45,2,3,4,,
2025-03-26 23:43:00,92,94,9,60,1007.44,2,3,4,,
2025-03-26 23:42:00,92,94,9,60,1007.44,2,3,4,,
2025-03-26 23:41:00,92,94,9,60,1007.46,2,3,4,,
2025-03-26 23:40:00,92,94,9,60,1007.43,2,3,4,,
2025-03-26 23:39:00,92,94,9,60,1007.45,2,3,4,,
2025-03-26 23:38:00,92,94,9,61,1007.44,2,3,4,,
2025-03-26 23:37:00,92,94,9,61,1007.44,2,3,4,,
2025-03-26 23:36:00,94,94,9,61,1007.44,2,3,4,,
2025-03-26 23:35:00,97,94,9,61,1007.44,2,3,4,,
2025-03-26 23:34:00,99,94,8,61,1007.46,1,3,4,,
2025-03-26 23:33:00,0.1,94,9,60,1007.44,1,2,4,,
2025-03-26 23:32:00,98,94,9,60,1007.45,2,3,4,,
2025-03-26 23:31:00,95,94,9,61,1007.5,2,3,4,,
2025-03-26 23:30:00,91,94,9,61,1007.49,2,3,4,,
2025-03-26 23:29:00,84,94,9,61,1007.47,2,3,4,,
2025-03-26 23:28:00,76,95,9,61,1007.46,2,3,4,,
2025-03-26 23:27:00,68,95,9,61,1007.46,2,3,4,,
2025-03-26 23:26:00,61,96,9,61,1007.44,2,3,4,,
2025-03-26 23:25:00,55,96,9,61,1007.42,2,3,4,,
2025-03-26 23:24:00,49,97,9,61,1007.42,2,3,4,,
2025-03-26 23:23:00,42,97,9,62,1007.4,2,3,4,,
2025-03-26 23:22:00,35,97,9,62,1007.39,2,3,4,,
2025-03-26 23:21:00,29,97,9,62,1007.4,2,3,4,,
2025-03-26 23:20:00,26,97,9,62,1007.4,2,3,4,,
2025-03-26 23:19:00,26,97,9,62,1007.38,2,3,4,,
2025-03-26 23:18:00,28,97,9,62,1007.4,2,3,4,,
2025-03-26 23:17:00,0.03,96,9,61,1007.37,1,3,5,,
2025-03-26 23:16:00,32,96,9,62,1007.37,2,4,5,,
2025-03-26 23:15:00,34,96,9,62,1007.35,2,4,5,,
2025-03-26 23:14:00,36,96,9,62,1007.36,2,4,5,,
2025-03-26 23:13:00,38,96,9,61,1007.37,2,4,5,,
2025-03-26 23:12:00,41,96,9,61,1007.38,2,4,5,,
2025-03-26 23:11:00,44,96,9,61,1007.38,2,4,5,,
2025-03-26 23:10:00,47,96,9,61,1007.38,2,4,5,,
2025-03-26 23:09:00,0.05,96,9,58,1007.38,2,4,5,,
2025-03-26 23:08:00,53,96,10,58,1007.39,2,4,5,,
2025-03-26 23:07:00,56,96,10,58,1007.38,2,4,5,,
2025-03-26 23:06:00,58,96,10,58,1007.38,2,4,5,,
2025-03-26 23:05:00,59,96,10,58,1007.38,2,4,5,,
2025-03-26 23:04:00,0.06,96,9,60,1007.39,2,4,5,,
2025-03-26 23:03:00,62,96,9,61,1007.39,2,4,5,,
2025-03-26 23:02:00,65,96,9,61,1007.39,1,3,4,,
2025-03-26 23:01:00,67,95,9,61,1007.4,1,3,4,,
2025-03-26 23:00:00,68,95,9,61,1007.39,2,4,5,,
2025-03-26 22:59:00,69,95,9,61,1007.39,2,4,5,,
2025-03-26 22:58:00,71,95,9,61,1007.41,2,4,5,,
2025-03-26 22:57:00,73,95,9,61,1007.39,2,4,5,,
2025-03-26 22:56:00,76,95,9,62,1007.39,2,4,5,,
2025-03-26 22:55:00,0.08,95,9,62,1007.38,2,4,5,,
2025-03-26 22:54:00,85,94,9,62,1007.4,2,4,5,,
2025-03-26 22:53:00,0.09,94,9,62,1007.4,2,4,5,,
2025-03-26 22:52:00,95,94,9,62,1007.4,2,4,5,,
2025-03-26 22:51:00,101,93,9,62,1007.4,2,4,5,,
2025-03-26 22:50:00,107,93,9,62,1007.4,2,4,5,,
2025-03-26 22:49:00,113,93,9,63,1007.41,2,4,5,,
2025-03-26 22:48:00,119,92,9,63,1007.4,2,4,5,,
2025-03-26 22:47:00,125,92,9,63,1007.41,2,4,5,,
2025-03-26 22:46:00,131,92,8,64,1007.43,2,3,4,,
2025-03-26 22:45:00,135,91,9,63,1007.42,1,3,5,,
2025-03-26 22:44:00,137,91,9,63,1007.43,2,4,5,,
2025-03-26 22:43:00,138,91,9,63,1007.42,2,4,5,,
2025-03-26 22:42:00,138,91,9,63,1007.45,2,4,5,,
2025-03-26 22:41:00,138,91,9,64,1007.45,2,4,5,,
2025-03-26 22:40:00,139,91,9,64,1007.46,2,4,5,,
2025-03-26 22:39:00,0.14,91,9,64,1007.47,2,4,5,,
2025-03-26 22:38:00,0.14,91,9,64,1007.47,2,4,5,,
2025-03-26 22:37:00,141,91,9,64,1007.47,2,4,5,,
2025-03-26 22:36:00,143,91,9,64,1007.45,2,4,5,,
2025-03-26 22:35:00,144,91,9,65,1007.45,2,4,5,,
2025-03-26 22:34:00,144,91,9,65,1007.45,2,4,5,,
2025-03-26 22:33:00,144,91,9,65,1007.46,2,4,5,,
2025-03-26 22:32:00,144,91,9,65,1007.47,2,4,5,,
2025-03-26 22:31:00,146,91,9,66,1007.51,2,4,5,,
2025-03-26 22:30:00,149,91,9,65,1007.5,2,3,4,,
2025-03-26 22:29:00,0.15,91,9,64,1007.48,1,3,5,,
2025-03-26 22:28:00,148,91,9,64,1007.51,2,4,5,,
2025-03-26 22:27:00,146,91,9,64,1007.5,2,4,5,,
2025-03-26 22:26:00,142,91,9,64,1007.5,2,4,5,,
2025-03-26 22:25:00,138,91,9,62,1007.53,2,4,5,,
2025-03-26 22:24:00,133,92,10,61,1007.53,2,4,5,,
2025-03-26 22:23:00,128,92,10,61,1007.53,2,4,5,,
2025-03-26 22:22:00,123,92,10,61,1007.51,2,4,5,,
2025-03-26 22:21:00,119,92,10,61,1007.53,2,4,5,,
2025-03-26 22:20:00,114,93,10,61,1007.53,2,4,5,,
2025-03-26 22:19:00,0.11,93,10,61,1007.5,2,4,5,,
2025-03-26 22:18:00,108,93,10,61,1007.52,2,4,5,,
2025-03-26 22:17:00,106,93,10,61,1007.52,2,4,5,,
2025-03-26 22:16:00,106,93,10,61,1007.51,2,4,5,,
2025-03-26 22:15:00,108,93,10,61,1007.5,2,4,5,,
2025-03-26 22:14:00,112,93,10,61,1007.46,1,3,4,,
2025-03-26 22:13:00,116,93,10,60,1007.46,1,3,4,,
2025-03-26 22:12:00,118,92,10,60,1007.43,2,4,5,,
2025-03-26 22:11:00,0.12,92,10,60,1007.43,2,4,5,,
2025-03-26 22:10:00,123,92,10,61,1007.44,2,4,5,,
2025-03-26 22:09:00,126,92,10,61,1007.44,2,4,5,,
2025-03-26 22:08:00,128,92,10,61,1007.44,2,4,5,,
2025-03-26 22:07:00,0.13,92,10,61,1007.43,2,4,5,,
2025-03-26 22:06:00,132,92,10,61,1007.4,2,4,5,,
2025-03-26 22:05:00,134,91,10,61,1007.42,2,4,5,,
2025-03-26 22:04:00,136,91,10,62,1007.4,2,4,5,,
2025-03-26 22:03:00,138,91,10,62,1007.41,2,4,5,,
2025-03-26 22:02:00,139,91,10,62,1007.4,2,4,5,,
2025-03-26 22:01:00,139,91,10,62,1007.41,2,4,5,,
2025-03-26 22:00:00,142,91,10,63,1007.4,2,4,5,,
2025-03-26 21:59:00,146,91,10,63,1007.41,2,4,5,,
2025-03-26 21:58:00,0.15,91,10,63,1007.41,2,3,5,,
2025-03-26 21:57:00,153,90,10,62,1007.42,2,3,5,,
2025-03-26 21:56:00,154,90,10,62,1007.42,3,4,6,,
2025-03-26 21:55:00,155,90,10,62,1007.42,3,4,6,,
2025-03-26 21:54:00,156,90,10,62,1007.43,3,4,6,,
2025-03-26 21:53:00,158,90,10,63,1007.43,3,4,6,,
2025-03-26 21:52:00,0.16,90,10,63,1007.44,3,4,6,,
2025-03-26 21:51:00,162,90,10,63,1007.43,3,4,6,,
2025-03-26 21:50:00,164,90,10,63,1007.45,3,4,6,,
2025-03-26 21:49:00,167,89,10,63,1007.43,3,4,6,,
2025-03-26 21:48:00,0.17,89,10,61,1007.43,3,4,6,,
2025-03-26 21:47:00,174,89,11,60,1007.45,3,4,6,,
2025-03-26 21:46:00,179,89,11,60,1007.42,3,4,6,,
2025-03-26 21:45:00,183,89,11,60,1007.43,3,4,6,,
2025-03-26 21:44:00,187,88,11,60,1007.44,3,4,6,,
2025-03-26 21:43:00,191,88,10,62,1007.45,3,4,6,,
2025-03-26 21:42:00,196,88,10,64,1007.46,3,4,5,,
2025-03-26 21:41:00,0.2,88,10,64,1007.47,2,4,6,,
2025-03-26 21:40:00,202,87,10,64,1007.48,3,4,5,,
2025-03-26 21:39:00,202,87,10,64,1007.46,3,4,5,,
2025-03-26 21:38:00,201,87,10,64,1007.46,3,4,5,,
2025-03-26 21:37:00,199,88,10,64,1007.47,3,4,5,,
2025-03-26 21:36:00,199,88,10,63,1007.47,3,4,5,,
2025-03-26 21:35:00,0.2,88,11,61,1007.45,3,4,5,,
2025-03-26 21:34:00,202,87,11,61,1007.45,3,4,5,,
2025-03-26 21:33:00,204,87,11,61,1007.45,3,4,5,,
2025-03-26 21:32:00,207,87,11,61,1007.46,3,4,5,,
2025-03-26 21:31:00,211,87,11,62,1007.47,3,4,5,,
2025-03-26 21:30:00,215,87,11,62,1007.47,3,4,5,,
2025-03-26 21:29:00,0.22,86,11,62,1007.46,3,4,5,,
2025-03-26 21:28:00,225,86,11,62,1007.47,3,4,5,,
2025-03-26 21:27:00,231,86,11,62,1007.47,3,4,5,,
2025-03-26 21:26:00,237,85,10,66,1007.46,3,4,5,,
2025-03-26 21:25:00,241,85,10,64,1007.46,2,3,5,,
2025-03-26 21:24:00,242,85,11,61,1007.46,3,5,6,,
2025-03-26 21:23:00,0.24,85,11,62,1007.5,3,5,6,,
2025-03-26 21:22:00,238,85,11,62,1007.49,3,5,6,,
2025-03-26 21:21:00,235,85,11,62,1007.5,3,5,6,,
2025-03-26 21:20:00,231,86,11,62,1007.5,3,5,6,,
2025-03-26 21:19:00,227,86,11,62,1007.48,3,5,6,,
2025-03-26 21:18:00,223,86,11,62,1007.43,3,5,6,,
2025-03-26 21:17:00,0.22,86,11,62,1007.43,3,5,6,,
2025-03-26 21:16:00,217,86,11,63,1007.42,3,5,6,,
2025-03-26 21:15:00,214,87,11,63,1007.4,3,5,6,,
2025-03-26 21:14:00,212,87,11,63,1007.39,3,5,6,,
2025-03-26 21:13:00,211,87,11,63,1007.39,3,5,6,,
2025-03-26 21:12:00,212,87,11,63,1007.38,3,5,6,,
2025-03-26 21:11:00,214,87,11,64,1007.37,3,5,6,,
2025-03-26 21:10:00,218,86,11,64,1007.38,3,5,6,,
2025-03-26 21:09:00,0.22,86,11,63,1007.36,2,4,5,,
2025-03-26 21:08:00,218,86,11,63,1007.37,3,5,6,,
2025-03-26 21:07:00,214,87,11,63,1007.36,3,5,6,,
2025-03-26 21:06:00,0.21,87,11,63,1007.36,3,5,6,,
2025-03-26 21:05:00,207,87,11,63,1007.33,3,5,6,,
2025-03-26 21:04:00,203,87,11,63,1007.33,3,5,6,,
2025-03-26 21:03:00,0.2,88,11,63,1007.34,3,5,6,,
2025-03-26 21:02:00,197,88,11,63,1007.31,3,5,6,,
2025-03-26 21:01:00,196,88,11,63,1007.3,3,5,6,,
2025-03-26 21:00:00,195,88,11,64,1007.31,3,5,6,,
2025-03-26 20:59:00,195,88,11,64,1007.33,3,5,6,,
2025-03-26 20:58:00,196,88,11,64,1007.33,3,5,6,,
2025-03-26 20:57:00,199,88,11,64,1007.32,3,5,6,,
2025-03-26 20:56:00,203,87,11,64,1007.32,3,5,6,,
2025-03-26 20:55:00,209,87,11,65,1007.3,3,5,6,,
2025-03-26 20:54:00,215,87,11,65,1007.3,3,5,6,,
2025-03-26 20:53:00,221,86,11,64,1007.3,2,4,5,,
2025-03-26 20:52:00,224,86,11,64,1007.3,5,7,8,,
2025-03-26 20:51:00,227,86,11,64,1007.31,5,7,8,,
2025-03-26 20:50:00,0.23,86,11,63,1007.31,5,7,8,,
2025-03-26 20:49:00,233,86,11,64,1007.29,5,7,8,,
2025-03-26 20:48:00,234,85,11,64,1007.3,5,7,8,,
2025-03-26 20:47:00,234,85,11,64,1007.27,5,7,8,,
2025-03-26 20:46:00,235,85,11,64,1007.25,5,7,8,,
2025-03-26 20:45:00,237,85,11,64,1007.25,5,7,8,,
2025-03-26 20:44:00,238,85,11,64,1007.22,5,7,8,,
2025-03-26 20:43:00,239,85,11,64,1007.21,5,7,8,,
2025-03-26 20:42:00,0.24,85,11,64,1007.17,5,7,8,,
2025-03-26 20:41:00,243,85,11,65,1007.15,5,7,8,,
2025-03-26 20:40:00,246,85,11,65,1007.15,5,7,8,,
2025-03-26 20:39:00,249,85,11,65,1007.14,5,7,8,,
2025-03-26 20:38:00,253,84,11,66,1007.13,5,7,8,,
2025-03-26 20:37:00,257,84,11,65,1007.13,3,5,6,,
2025-03-26 20:36:00,257,84,11,64,1007.1,8,10,11,,
2025-03-26 20:35:00,256,84,11,64,1007.1,8,10,11,,
2025-03-26 20:34:00,255,84,11,64,1007.09,8,10,11,,
2025-03-26 20:33:00,252,84,11,63,1007.06,8,10,11,,
2025-03-26 20:32:00,249,85,11,63,1007.04,8,10,11,,
2025-03-26 20:31:00,247,85,12,60,1007.06,8,10,11,,
2025-03-26 20:30:00,245,85,12,60,1007.04,8,10,11,,
2025-03-26 20:29:00,242,85,12,60,1007.01,8,10,11,,
2025-03-26 20:28:00,0.24,85,12,60,1007.02,8,10,11,,
2025-03-26 20:27:00,0.24,85,12,61,1007,8,10,11,,
2025-03-26 20:26:00,0.24,85,12,61,1007,8,10,11,,
2025-03-26 20:25:00,0.24,85,12,61,1007,8,10,11,,
2025-03-26 20:24:00,241,85,12,61,1006.99,8,10,11,,
2025-03-26 20:23:00,245,85,12,61,1007,8,10,11,,
2025-03-26 20:22:00,251,84,11,62,1006.99,8,10,11,,
2025-03-26 20:21:00,257,84,11,63,1006.97,6,8,9,,
2025-03-26 20:20:00,261,84,12,60,1006.96,3,5,6,,
2025-03-26 20:19:00,265,84,12,60,1006.95,4,5,6,,
2025-03-26 20:18:00,268,83,12,60,1006.94,4,5,6,,
2025-03-26 20:17:00,271,83,12,60,1006.91,4,5,6,,
2025-03-26 20:16:00,273,83,12,60,1006.88,4,5,6,,
2025-03-26 20:15:00,276,83,12,60,1006.85,4,5,6,,
2025-03-26 20:14:00,278,83,12,60,1006.81,4,5,6,,
2025-03-26 20:13:00,278,83,12,60,1006.77,4,5,6,,
2025-03-26 20:12:00,277,83,12,60,1006.74,4,5,6,,
2025-03-26 20:11:00,275,83,12,60,1006.75,4,5,6,,
2025-03-26 20:10:00,273,83,12,60,1006.73,4,5,6,,
2025-03-26 20:09:00,272,83,12,57,1006.72,4,5,6,,
2025-03-26 20:08:00,271,83,13,57,1006.75,4,5,6,,
2025-03-26 20:07:00,272,83,13,58,1006.72,4,5,6,,
2025-03-26 20:06:00,276,83,12,58,1006.74,4,5,6,,
2025-03-26 20:05:00,279,83,12,59,1006.72,4,5,6,,
2025-03-26 20:04:00,279,83,13,56,1006.68,5,7,9,,
2025-03-26 20:03:00,275,83,13,56,1006.65,6,8,9,,
2025-03-26 20:02:00,271,83,13,56,1006.61,6,8,9,,
2025-03-26 20:01:00,265,84,13,56,1006.57,6,8,9,,
2025-03-26 20:00:00,258,84,13,56,1006.53,6,8,9,,
2025-03-26 19:59:00,251,84,13,56,1006.53,6,8,9,,
2025-03-26 19:58:00,245,85,13,57,1006.53,6,8,9,,
2025-03-26 19:57:00,239,85,13,57,1006.52,6,8,9,,
2025-03-26 19:56:00,234,85,13,54,1006.52,6,8,9,,
2025-03-26 19:55:00,229,86,14,54,1006.51,6,8,9,,
