"Date,""VOC, ppm"",""AQS"",""Temperature, °C"",""Humidity, %"",""Pressure, mbar"",""PM1, ug/m3"",""PM2.5, ug/m3"",""PM10, ug/m3"",""Latitude"",""Longitude"""
"2025-04-25 14:14:00,""0.504"",""69"",""27"",""36.0"",""981.25"","""","""","""","""","""""
"2025-04-25 14:13:00,""0.504"",""69"",""27"",""36.0"",""981.29"","""","""","""","""","""""
"2025-04-25 14:12:00,""0.505"",""69"",""27"",""36.0"",""981.35"","""","""","""","""","""""
"2025-04-25 14:11:00,""0.509"",""69"",""27"",""36.0"",""981.37"","""","""","""","""","""""
"2025-04-25 14:10:00,""0.514"",""69"",""27"",""35.0"",""981.41"","""","""","""","""","""""
"2025-04-25 14:09:00,""0.523"",""69"",""28"",""34.0"",""981.41"","""","""","""","""","""""
"2025-04-25 14:08:00,""0.533"",""69"",""28"",""34.0"",""981.43"","""","""","""","""","""""
"2025-04-25 14:07:00,""0.544"",""69"",""28"",""34.0"",""981.43"","""","""","""","""","""""
"2025-04-25 14:06:00,""0.556"",""69"",""27"",""34.0"",""981.45"","""","""","""","""","""""
"2025-04-25 14:05:00,""0.571"",""68"",""27"",""35.0"",""981.44"",""9.0"",""10.0"",""12.0"","""","""""
"2025-04-25 14:04:00,""0.584"",""68"",""28"",""34.0"",""981.42"",""5.0"",""8.0"",""9.0"","""","""""
"2025-04-25 14:03:00,""0.586"",""68"",""28"",""34.0"",""981.44"","""","""","""","""","""""
"2025-04-25 14:02:00,""0.593"",""68"",""28"",""34.0"",""981.42"","""","""","""","""","""""
"2025-04-25 14:01:00,""0.598"",""68"",""28"",""34.0"",""981.39"","""","""","""","""","""""
"2025-04-25 14:00:00,""0.608"",""68"",""28"",""34.0"",""981.37"","""","""","""","""","""""
"2025-04-25 13:59:00,""0.622"",""67"",""28"",""33.0"",""981.39"","""","""","""","""","""""
"2025-04-25 13:58:00,""0.636"",""67"",""29"",""32.0"",""981.39"","""","""","""","""","""""
"2025-04-25 13:57:00,""0.65"",""67"",""29"",""32.0"",""981.39"","""","""","""","""","""""
"2025-04-25 13:56:00,""0.666"",""67"",""30"",""31.0"",""981.33"","""","""","""","""","""""
"2025-04-25 13:55:00,""0.683"",""66"",""30"",""30.0"",""981.29"","""","""","""","""","""""
"2025-04-25 13:54:00,""0.7"",""66"",""31"",""29.0"",""981.28"","""","""","""","""","""""
"2025-04-25 13:53:00,""0.719"",""66"",""31"",""28.0"",""981.20"","""","""","""","""","""""
"2025-04-25 13:52:00,""0.74"",""65"",""32"",""28.0"",""981.13"","""","""","""","""","""""
"2025-04-25 13:51:00,""0.758"",""65"",""32"",""28.0"",""981.09"","""","""","""","""","""""
"2025-04-25 13:50:00,""0.778"",""65"",""32"",""28.0"",""981.02"","""","""","""","""","""""
"2025-04-25 13:49:00,""0.801"",""64"",""32"",""28.0"",""981.04"",""5.0"",""7.0"",""8.0"","""","""""
"2025-04-25 13:48:00,""0.823"",""64"",""32"",""27.0"",""981.01"",""2.0"",""6.0"",""10.0"","""","""""
"2025-04-25 13:47:00,""0.833"",""64"",""33"",""27.0"",""981.00"","""","""","""","""","""""
"2025-04-25 13:46:00,""0.848"",""63"",""32"",""27.0"",""980.98"","""","""","""","""","""""
"2025-04-25 13:45:00,""0.849"",""63"",""32"",""28.0"",""981.00"","""","""","""","""","""""
"2025-04-25 13:44:00,""0.848"",""63"",""32"",""27.0"",""980.97"","""","""","""","""","""""
"2025-04-25 13:43:00,""0.857"",""63"",""33"",""27.0"",""980.99"","""","""","""","""","""""
"2025-04-25 13:42:00,""0.856"",""63"",""33"",""26.0"",""980.98"","""","""","""","""","""""
"2025-04-25 13:41:00,""0.859"",""63"",""34"",""25.0"",""980.93"","""","""","""","""","""""
"2025-04-25 13:40:00,""0.86"",""63"",""34"",""25.0"",""980.96"","""","""","""","""","""""
"2025-04-25 13:39:00,""0.85"",""63"",""34"",""25.0"",""980.96"","""","""","""","""","""""
"2025-04-25 13:38:00,""0.85"",""63"",""34"",""25.0"",""980.96"","""","""","""","""","""""
"2025-04-25 13:37:00,""0.855"",""63"",""34"",""24.0"",""980.94"","""","""","""","""","""""
"2025-04-25 13:36:00,""0.859"",""63"",""35"",""23.0"",""980.90"","""","""","""","""","""""
"2025-04-25 13:35:00,""0.868"",""63"",""35"",""23.0"",""980.87"","""","""","""","""","""""
"2025-04-25 13:34:00,""0.874"",""63"",""36"",""22.0"",""980.83"","""","""","""","""","""""
"2025-04-25 13:33:00,""0.886"",""63"",""36"",""23.0"",""980.82"",""3.0"",""4.0"",""6.0"","""","""""
"2025-04-25 13:32:00,""0.892"",""63"",""36"",""23.0"",""980.77"",""1.0"",""4.0"",""6.0"","""","""""
"2025-04-25 13:31:00,""0.876"",""63"",""36"",""23.0"",""980.79"","""","""","""","""","""""
"2025-04-25 13:30:00,""0.859"",""63"",""36"",""23.0"",""980.77"","""","""","""","""","""""
"2025-04-25 13:29:00,""0.849"",""63"",""36"",""23.0"",""980.75"","""","""","""","""","""""
"2025-04-25 13:28:00,""0.837"",""64"",""36"",""23.0"",""980.73"","""","""","""","""","""""
"2025-04-25 13:27:00,""0.821"",""64"",""36"",""23.0"",""980.74"","""","""","""","""","""""
"2025-04-25 13:26:00,""0.8"",""64"",""36"",""23.0"",""980.77"","""","""","""","""","""""
"2025-04-25 13:25:00,""0.782"",""65"",""36"",""23.0"",""980.79"","""","""","""","""","""""
"2025-04-25 13:24:00,""0.765"",""65"",""35"",""24.0"",""980.81"","""","""","""","""","""""
"2025-04-25 13:23:00,""0.753"",""65"",""35"",""24.0"",""980.85"","""","""","""","""","""""
"2025-04-25 13:22:00,""0.74"",""65"",""35"",""23.0"",""980.85"","""","""","""","""","""""
"2025-04-25 13:21:00,""0.729"",""66"",""35"",""23.0"",""980.89"","""","""","""","""","""""
"2025-04-25 13:20:00,""0.72"",""66"",""35"",""23.0"",""980.91"","""","""","""","""","""""
"2025-04-25 13:19:00,""0.718"",""66"",""35"",""23.0"",""980.93"","""","""","""","""","""""
"2025-04-25 13:18:00,""0.725"",""66"",""35"",""24.0"",""980.92"","""","""","""","""","""""
"2025-04-25 13:17:00,""0.735"",""65"",""35"",""24.0"",""980.91"",""4.0"",""5.0"",""6.0"","""","""""
"2025-04-25 13:16:00,""0.744"",""65"",""35"",""23.0"",""980.90"",""4.0"",""7.0"",""11.0"","""","""""
"2025-04-25 13:15:00,""0.732"",""65"",""34"",""25.0"",""980.93"","""","""","""","""","""""
"2025-04-25 13:14:00,""0.728"",""66"",""34"",""25.0"",""980.94"","""","""","""","""","""""
"2025-04-25 13:13:00,""0.729"",""66"",""34"",""24.0"",""980.91"","""","""","""","""","""""
"2025-04-25 13:12:00,""0.729"",""66"",""34"",""24.0"",""980.91"","""","""","""","""","""""
"2025-04-25 13:11:00,""0.731"",""65"",""34"",""24.0"",""980.93"","""","""","""","""","""""
"2025-04-25 13:10:00,""0.729"",""66"",""34"",""25.0"",""980.94"","""","""","""","""","""""
"2025-04-25 13:09:00,""0.73"",""66"",""34"",""24.0"",""980.92"","""","""","""","""","""""
"2025-04-25 13:08:00,""0.733"",""65"",""35"",""23.0"",""980.88"","""","""","""","""","""""
"2025-04-25 13:07:00,""0.736"",""65"",""35"",""23.0"",""980.85"","""","""","""","""","""""
"2025-04-25 13:06:00,""0.738"",""65"",""35"",""23.0"",""980.84"","""","""","""","""","""""
"2025-04-25 13:05:00,""0.736"",""65"",""35"",""23.0"",""980.80"","""","""","""","""","""""
"2025-04-25 13:04:00,""0.737"",""65"",""35"",""23.0"",""980.79"","""","""","""","""","""""
"2025-04-25 13:03:00,""0.741"",""65"",""35"",""23.0"",""980.79"","""","""","""","""","""""
"2025-04-25 13:02:00,""0.751"",""65"",""35"",""23.0"",""980.76"","""","""","""","""","""""
"2025-04-25 13:01:00,""0.763"",""65"",""35"",""23.0"",""980.78"",""2.0"",""4.0"",""5.0"","""","""""
"2025-04-25 13:00:00,""0.772"",""65"",""35"",""23.0"",""980.78"",""2.0"",""5.0"",""7.0"","""","""""
"2025-04-25 12:59:00,""0.757"",""65"",""35"",""24.0"",""980.77"","""","""","""","""","""""
"2025-04-25 12:58:00,""0.737"",""65"",""35"",""23.0"",""980.74"","""","""","""","""","""""
"2025-04-25 12:57:00,""0.725"",""66"",""35"",""23.0"",""980.75"","""","""","""","""","""""
"2025-04-25 12:56:00,""0.708"",""66"",""35"",""23.0"",""980.74"","""","""","""","""","""""
"2025-04-25 12:55:00,""0.687"",""66"",""35"",""23.0"",""980.70"","""","""","""","""","""""
"2025-04-25 12:54:00,""0.668"",""67"",""35"",""23.0"",""980.70"","""","""","""","""","""""
"2025-04-25 12:53:00,""0.657"",""67"",""35"",""23.0"",""980.72"","""","""","""","""","""""
"2025-04-25 12:52:00,""0.648"",""67"",""35"",""23.0"",""980.74"","""","""","""","""","""""
"2025-04-25 12:51:00,""0.629"",""67"",""35"",""23.0"",""980.74"","""","""","""","""","""""
"2025-04-25 12:50:00,""0.611"",""68"",""35"",""23.0"",""980.77"","""","""","""","""","""""
"2025-04-25 12:49:00,""0.594"",""68"",""34"",""24.0"",""980.75"","""","""","""","""","""""
"2025-04-25 12:48:00,""0.587"",""68"",""34"",""24.0"",""980.79"","""","""","""","""","""""
"2025-04-25 12:47:00,""0.583"",""68"",""34"",""24.0"",""980.82"","""","""","""","""","""""
"2025-04-25 12:46:00,""0.589"",""68"",""34"",""24.0"",""980.81"","""","""","""","""","""""
"2025-04-25 12:45:00,""0.598"",""68"",""34"",""24.0"",""980.80"",""3.0"",""5.0"",""5.0"","""","""""
"2025-04-25 12:44:00,""0.609"",""68"",""34"",""24.0"",""980.81"",""3.0"",""5.0"",""6.0"","""","""""
"2025-04-25 12:43:00,""0.605"",""68"",""34"",""24.0"",""980.82"","""","""","""","""","""""
"2025-04-25 12:42:00,""0.6"",""68"",""34"",""24.0"",""980.82"","""","""","""","""","""""
"2025-04-25 12:41:00,""0.587"",""68"",""34"",""24.0"",""980.82"","""","""","""","""","""""
"2025-04-25 12:40:00,""0.581"",""68"",""34"",""24.0"",""980.82"","""","""","""","""","""""
"2025-04-25 12:39:00,""0.576"",""68"",""34"",""24.0"",""980.83"","""","""","""","""","""""
"2025-04-25 12:38:00,""0.574"",""68"",""34"",""24.0"",""980.81"","""","""","""","""","""""
"2025-04-25 12:37:00,""0.578"",""68"",""34"",""24.0"",""980.84"","""","""","""","""","""""
"2025-04-25 12:36:00,""0.571"",""68"",""34"",""24.0"",""980.85"","""","""","""","""","""""
"2025-04-25 12:35:00,""0.564"",""68"",""34"",""24.0"",""980.82"","""","""","""","""","""""
"2025-04-25 12:34:00,""0.567"",""68"",""34"",""24.0"",""980.78"","""","""","""","""","""""
"2025-04-25 12:33:00,""0.563"",""68"",""34"",""24.0"",""980.84"","""","""","""","""","""""
"2025-04-25 12:32:00,""0.559"",""68"",""34"",""24.0"",""980.85"","""","""","""","""","""""
"2025-04-25 12:31:00,""0.555"",""69"",""34"",""24.0"",""980.79"","""","""","""","""","""""
"2025-04-25 12:30:00,""0.556"",""69"",""34"",""24.0"",""980.84"","""","""","""","""","""""
"2025-04-25 12:29:00,""0.564"",""68"",""34"",""24.0"",""980.84"",""3.0"",""5.0"",""6.0"","""","""""
"2025-04-25 12:28:00,""0.575"",""68"",""34"",""24.0"",""980.82"",""4.0"",""6.0"",""7.0"","""","""""
"2025-04-25 12:27:00,""0.573"",""68"",""33"",""24.0"",""980.81"","""","""","""","""","""""
"2025-04-25 12:26:00,""0.568"",""68"",""33"",""26.0"",""980.83"","""","""","""","""","""""
"2025-04-25 12:25:00,""0.565"",""68"",""33"",""25.0"",""980.84"","""","""","""","""","""""
"2025-04-25 12:24:00,""0.57"",""68"",""33"",""26.0"",""980.87"","""","""","""","""","""""
"2025-04-25 12:23:00,""0.578"",""68"",""33"",""26.0"",""980.84"","""","""","""","""","""""
"2025-04-25 12:22:00,""0.58"",""68"",""33"",""26.0"",""980.83"","""","""","""","""","""""
"2025-04-25 12:21:00,""0.586"",""68"",""33"",""26.0"",""980.81"","""","""","""","""","""""
"2025-04-25 12:20:00,""0.583"",""68"",""33"",""26.0"",""980.83"","""","""","""","""","""""
"2025-04-25 12:19:00,""0.585"",""68"",""33"",""26.0"",""980.82"","""","""","""","""","""""
"2025-04-25 12:18:00,""0.59"",""68"",""32"",""26.0"",""980.81"","""","""","""","""","""""
"2025-04-25 12:17:00,""0.593"",""68"",""32"",""27.0"",""980.79"","""","""","""","""","""""
"2025-04-25 12:16:00,""0.595"",""68"",""32"",""27.0"",""980.79"","""","""","""","""","""""
"2025-04-25 12:15:00,""0.599"",""68"",""32"",""27.0"",""980.79"","""","""","""","""","""""
"2025-04-25 12:14:00,""0.608"",""68"",""32"",""27.0"",""980.77"","""","""","""","""","""""
"2025-04-25 12:13:00,""0.623"",""67"",""32"",""27.0"",""980.76"",""3.0"",""5.0"",""6.0"","""","""""
"2025-04-25 12:12:00,""0.639"",""67"",""32"",""28.0"",""980.72"",""3.0"",""4.0"",""6.0"","""","""""
"2025-04-25 12:11:00,""0.645"",""67"",""32"",""28.0"",""980.72"","""","""","""","""","""""
"2025-04-25 12:10:00,""0.646"",""67"",""31"",""29.0"",""980.74"","""","""","""","""","""""
"2025-04-25 12:09:00,""0.648"",""67"",""31"",""30.0"",""980.71"","""","""","""","""","""""
"2025-04-25 12:08:00,""0.651"",""67"",""30"",""30.0"",""980.74"","""","""","""","""","""""
"2025-04-25 12:07:00,""0.659"",""67"",""30"",""31.0"",""980.73"","""","""","""","""","""""
"2025-04-25 12:06:00,""0.675"",""66"",""30"",""29.0"",""980.72"","""","""","""","""","""""
"2025-04-25 12:05:00,""0.687"",""66"",""31"",""29.0"",""980.69"","""","""","""","""","""""
"2025-04-25 12:04:00,""0.685"",""66"",""31"",""29.0"",""980.68"","""","""","""","""","""""
"2025-04-25 12:03:00,""0.694"",""66"",""31"",""28.0"",""980.66"","""","""","""","""","""""
"2025-04-25 12:02:00,""0.709"",""66"",""31"",""28.0"",""980.67"","""","""","""","""","""""
"2025-04-25 12:01:00,""0.725"",""66"",""32"",""27.0"",""980.65"","""","""","""","""","""""
"2025-04-25 12:00:00,""0.74"",""65"",""32"",""28.0"",""980.64"","""","""","""","""","""""
"2025-04-25 11:59:00,""0.755"",""65"",""32"",""28.0"",""980.61"","""","""","""","""","""""
"2025-04-25 11:58:00,""0.774"",""65"",""32"",""28.0"",""980.59"","""","""","""","""","""""
"2025-04-25 11:57:00,""0.797"",""64"",""31"",""28.0"",""980.64"",""4.0"",""5.0"",""6.0"","""","""""
"2025-04-25 11:56:00,""0.821"",""64"",""32"",""28.0"",""980.61"",""3.0"",""5.0"",""6.0"","""","""""
"2025-04-25 11:55:00,""0.833"",""64"",""32"",""28.0"",""980.63"","""","""","""","""","""""
"2025-04-25 11:54:00,""0.842"",""64"",""32"",""28.0"",""980.64"","""","""","""","""","""""
"2025-04-25 11:53:00,""0.857"",""63"",""32"",""28.0"",""980.65"","""","""","""","""","""""
"2025-04-25 11:52:00,""0.87"",""63"",""32"",""27.0"",""980.67"","""","""","""","""","""""
"2025-04-25 11:51:00,""0.88"",""63"",""33"",""26.0"",""980.69"","""","""","""","""","""""
"2025-04-25 11:50:00,""0.884"",""63"",""33"",""27.0"",""980.71"","""","""","""","""","""""
"2025-04-25 11:49:00,""0.889"",""63"",""33"",""27.0"",""980.73"","""","""","""","""","""""
"2025-04-25 11:48:00,""0.893"",""63"",""33"",""26.0"",""980.74"","""","""","""","""","""""
"2025-04-25 11:47:00,""0.905"",""62"",""33"",""27.0"",""980.75"","""","""","""","""","""""
"2025-04-25 11:46:00,""0.909"",""62"",""33"",""27.0"",""980.77"","""","""","""","""","""""
"2025-04-25 11:45:00,""0.909"",""62"",""33"",""27.0"",""980.80"","""","""","""","""","""""
"2025-04-25 11:44:00,""0.906"",""62"",""33"",""27.0"",""980.81"","""","""","""","""","""""
"2025-04-25 11:43:00,""0.907"",""62"",""34"",""25.0"",""980.82"","""","""","""","""","""""
"2025-04-25 11:42:00,""0.914"",""62"",""34"",""25.0"",""980.81"","""","""","""","""","""""
"2025-04-25 11:41:00,""0.93"",""62"",""35"",""24.0"",""980.81"",""4.0"",""5.0"",""6.0"","""","""""
"2025-04-25 11:40:00,""0.949"",""62"",""35"",""24.0"",""980.83"",""3.0"",""5.0"",""6.0"","""","""""
"2025-04-25 11:39:00,""0.939"",""62"",""36"",""25.0"",""980.85"","""","""","""","""","""""
"2025-04-25 11:38:00,""0.913"",""62"",""36"",""25.0"",""980.85"","""","""","""","""","""""
"2025-04-25 11:37:00,""0.884"",""63"",""35"",""26.0"",""980.85"","""","""","""","""","""""
"2025-04-25 11:36:00,""0.854"",""63"",""35"",""27.0"",""980.82"","""","""","""","""","""""
"2025-04-25 11:35:00,""0.826"",""64"",""35"",""27.0"",""980.85"","""","""","""","""","""""
"2025-04-25 11:34:00,""0.8"",""64"",""35"",""26.0"",""980.82"","""","""","""","""","""""
"2025-04-25 11:33:00,""0.778"",""65"",""34"",""27.0"",""980.84"","""","""","""","""","""""
"2025-04-25 11:32:00,""0.754"",""65"",""34"",""27.0"",""980.89"","""","""","""","""","""""
"2025-04-25 11:31:00,""0.734"",""65"",""34"",""27.0"",""980.89"","""","""","""","""","""""
"2025-04-25 11:30:00,""0.709"",""66"",""34"",""27.0"",""980.90"","""","""","""","""","""""
"2025-04-25 11:29:00,""0.683"",""66"",""33"",""28.0"",""980.91"","""","""","""","""","""""
"2025-04-25 11:28:00,""0.665"",""67"",""33"",""29.0"",""980.95"","""","""","""","""","""""
"2025-04-25 11:27:00,""0.651"",""67"",""33"",""28.0"",""980.95"","""","""","""","""","""""
"2025-04-25 11:26:00,""0.645"",""67"",""33"",""27.0"",""980.95"","""","""","""","""","""""
"2025-04-25 11:25:00,""0.652"",""67"",""33"",""27.0"",""980.97"",""5.0"",""6.0"",""7.0"","""","""""
"2025-04-25 11:24:00,""0.667"",""67"",""33"",""27.0"",""980.99"",""3.0"",""5.0"",""6.0"","""","""""
"2025-04-25 11:23:00,""0.663"",""67"",""33"",""28.0"",""981.01"","""","""","""","""","""""
"2025-04-25 11:22:00,""0.643"",""67"",""33"",""27.0"",""980.97"","""","""","""","""","""""
"2025-04-25 11:21:00,""0.621"",""67"",""33"",""29.0"",""981.01"","""","""","""","""","""""
"2025-04-25 11:20:00,""0.595"",""68"",""33"",""29.0"",""981.03"","""","""","""","""","""""
"2025-04-25 11:19:00,""0.57"",""68"",""32"",""29.0"",""981.05"","""","""","""","""","""""
"2025-04-25 11:18:00,""0.544"",""69"",""32"",""30.0"",""981.05"","""","""","""","""","""""
"2025-04-25 11:17:00,""0.521"",""69"",""32"",""30.0"",""981.08"","""","""","""","""","""""
"2025-04-25 11:16:00,""0.499"",""70"",""31"",""30.0"",""981.09"","""","""","""","""","""""
"2025-04-25 11:15:00,""0.483"",""71"",""31"",""30.0"",""981.09"","""","""","""","""","""""
"2025-04-25 11:14:00,""0.475"",""71"",""31"",""30.0"",""981.08"","""","""","""","""","""""
"2025-04-25 11:13:00,""0.465"",""72"",""31"",""30.0"",""981.13"","""","""","""","""","""""
"2025-04-25 11:12:00,""0.456"",""72"",""31"",""31.0"",""981.15"","""","""","""","""","""""
"2025-04-25 11:11:00,""0.449"",""73"",""30"",""32.0"",""981.18"","""","""","""","""","""""
"2025-04-25 11:10:00,""0.451"",""72"",""30"",""31.0"",""981.20"","""","""","""","""","""""
"2025-04-25 11:09:00,""0.457"",""72"",""30"",""31.0"",""981.20"",""6.0"",""7.0"",""8.0"","""","""""
"2025-04-25 11:08:00,""0.465"",""72"",""30"",""31.0"",""981.20"",""5.0"",""7.0"",""8.0"","""","""""
"2025-04-25 11:07:00,""0.47"",""71"",""30"",""31.0"",""981.23"","""","""","""","""","""""
"2025-04-25 11:06:00,""0.463"",""72"",""30"",""31.0"",""981.29"","""","""","""","""","""""
"2025-04-25 11:05:00,""0.458"",""72"",""30"",""31.0"",""981.26"","""","""","""","""","""""
"2025-04-25 11:04:00,""0.456"",""72"",""30"",""31.0"",""981.27"","""","""","""","""","""""
"2025-04-25 11:03:00,""0.456"",""72"",""30"",""31.0"",""981.24"","""","""","""","""","""""
"2025-04-25 11:02:00,""0.457"",""72"",""30"",""31.0"",""981.24"","""","""","""","""","""""
"2025-04-25 11:01:00,""0.455"",""72"",""30"",""31.0"",""981.25"","""","""","""","""","""""
"2025-04-25 11:00:00,""0.45"",""73"",""30"",""31.0"",""981.24"","""","""","""","""","""""
"2025-04-25 10:59:00,""0.446"",""73"",""30"",""31.0"",""981.24"","""","""","""","""","""""
"2025-04-25 10:58:00,""0.44"",""73"",""30"",""31.0"",""981.23"","""","""","""","""","""""
"2025-04-25 10:57:00,""0.434"",""73"",""30"",""31.0"",""981.23"","""","""","""","""","""""
"2025-04-25 10:56:00,""0.43"",""74"",""30"",""32.0"",""981.27"","""","""","""","""","""""
"2025-04-25 10:55:00,""0.434"",""73"",""30"",""31.0"",""981.28"","""","""","""","""","""""
"2025-04-25 10:54:00,""0.439"",""73"",""29"",""31.0"",""981.28"","""","""","""","""","""""
"2025-04-25 10:53:00,""0.445"",""73"",""29"",""32.0"",""981.26"",""7.0"",""9.0"",""9.0"","""","""""
"2025-04-25 10:52:00,""0.453"",""72"",""29"",""32.0"",""981.24"",""4.0"",""6.0"",""8.0"","""","""""
"2025-04-25 10:51:00,""0.46"",""72"",""29"",""32.0"",""981.24"","""","""","""","""","""""
"2025-04-25 10:50:00,""0.465"",""72"",""30"",""30.0"",""981.20"","""","""","""","""","""""
"2025-04-25 10:49:00,""0.469"",""71"",""30"",""32.0"",""981.23"","""","""","""","""","""""
"2025-04-25 10:48:00,""0.454"",""72"",""30"",""32.0"",""981.25"","""","""","""","""","""""
"2025-04-25 10:47:00,""0.442"",""73"",""30"",""31.0"",""981.24"","""","""","""","""","""""
"2025-04-25 10:46:00,""0.436"",""73"",""30"",""31.0"",""981.28"","""","""","""","""","""""
"2025-04-25 10:45:00,""0.425"",""74"",""30"",""32.0"",""981.28"","""","""","""","""","""""
"2025-04-25 10:44:00,""0.411"",""75"",""30"",""33.0"",""981.33"","""","""","""","""","""""
"2025-04-25 10:43:00,""0.405"",""75"",""30"",""32.0"",""981.33"","""","""","""","""","""""
"2025-04-25 10:42:00,""0.399"",""76"",""29"",""32.0"",""981.33"","""","""","""","""","""""
"2025-04-25 10:41:00,""0.393"",""76"",""29"",""33.0"",""981.32"","""","""","""","""","""""
"2025-04-25 10:40:00,""0.385"",""76"",""29"",""33.0"",""981.34"","""","""","""","""","""""
"2025-04-25 10:39:00,""0.38"",""77"",""29"",""33.0"",""981.37"","""","""","""","""","""""
"2025-04-25 10:38:00,""0.379"",""77"",""29"",""33.0"",""981.39"","""","""","""","""","""""
"2025-04-25 10:37:00,""0.382"",""77"",""29"",""33.0"",""981.41"","""","""","""","""","""""
"2025-04-25 10:36:00,""0.387"",""76"",""29"",""32.0"",""981.41"",""4.0"",""5.0"",""7.0"","""","""""
"2025-04-25 10:35:00,""0.387"",""76"",""29"",""34.0"",""981.44"","""","""","""","""","""""
"2025-04-25 10:34:00,""0.378"",""77"",""28"",""34.0"",""981.48"","""","""","""","""","""""
"2025-04-25 10:33:00,""0.374"",""77"",""29"",""32.0"",""981.46"","""","""","""","""","""""
"2025-04-25 10:32:00,""0.364"",""78"",""29"",""33.0"",""981.50"","""","""","""","""","""""
"2025-04-25 10:31:00,""0.354"",""78"",""29"",""33.0"",""981.49"","""","""","""","""","""""
"2025-04-25 10:30:00,""0.345"",""79"",""28"",""32.0"",""981.50"","""","""","""","""","""""
"2025-04-25 10:29:00,""0.337"",""79"",""28"",""35.0"",""981.51"","""","""","""","""","""""
"2025-04-25 10:28:00,""0.334"",""79"",""28"",""33.0"",""981.52"","""","""","""","""","""""
"2025-04-25 10:27:00,""0.328"",""80"",""28"",""35.0"",""981.51"","""","""","""","""","""""
"2025-04-25 10:26:00,""0.317"",""80"",""28"",""35.0"",""981.51"","""","""","""","""","""""
"2025-04-25 10:25:00,""0.309"",""81"",""28"",""35.0"",""981.51"","""","""","""","""","""""
"2025-04-25 10:24:00,""0.307"",""81"",""28"",""34.0"",""981.50"","""","""","""","""","""""
"2025-04-25 10:23:00,""0.306"",""81"",""28"",""33.0"",""981.51"","""","""","""","""","""""
"2025-04-25 10:22:00,""0.305"",""81"",""28"",""33.0"",""981.48"","""","""","""","""","""""
"2025-04-25 10:21:00,""0.305"",""81"",""28"",""33.0"",""981.53"","""","""","""","""","""""
"2025-04-25 10:20:00,""0.307"",""81"",""28"",""34.0"",""981.52"",""3.0"",""5.0"",""6.0"","""","""""
"2025-04-25 10:19:00,""0.306"",""81"",""28"",""36.0"",""981.56"",""2.0"",""4.0"",""5.0"","""","""""
"2025-04-25 10:18:00,""0.298"",""82"",""27"",""36.0"",""981.57"","""","""","""","""","""""
"2025-04-25 10:17:00,""0.288"",""82"",""27"",""38.0"",""981.59"","""","""","""","""","""""
"2025-04-25 10:16:00,""0.281"",""83"",""27"",""37.0"",""981.62"","""","""","""","""","""""
"2025-04-25 10:15:00,""0.277"",""83"",""27"",""37.0"",""981.63"","""","""","""","""","""""
"2025-04-25 10:14:00,""0.273"",""83"",""27"",""36.0"",""981.64"","""","""","""","""","""""
"2025-04-25 10:13:00,""0.269"",""83"",""27"",""37.0"",""981.70"","""","""","""","""","""""
"2025-04-25 10:12:00,""0.266"",""84"",""26"",""37.0"",""981.71"","""","""","""","""","""""
"2025-04-25 10:11:00,""0.263"",""84"",""26"",""39.0"",""981.73"","""","""","""","""","""""
"2025-04-25 10:10:00,""0.26"",""84"",""26"",""38.0"",""981.72"","""","""","""","""","""""
"2025-04-25 10:09:00,""0.258"",""84"",""26"",""37.0"",""981.71"","""","""","""","""","""""
"2025-04-25 10:08:00,""0.257"",""84"",""26"",""37.0"",""981.71"","""","""","""","""","""""
"2025-04-25 10:07:00,""0.256"",""84"",""26"",""37.0"",""981.72"","""","""","""","""","""""
"2025-04-25 10:06:00,""0.255"",""84"",""26"",""38.0"",""981.73"","""","""","""","""","""""
"2025-04-25 10:05:00,""0.255"",""84"",""26"",""37.0"",""981.72"","""","""","""","""","""""
"2025-04-25 10:04:00,""0.256"",""84"",""26"",""36.0"",""981.71"",""2.0"",""4.0"",""5.0"","""","""""
"2025-04-25 10:03:00,""0.255"",""84"",""26"",""38.0"",""981.72"",""2.0"",""5.0"",""7.0"","""","""""
"2025-04-25 10:02:00,""0.25"",""85"",""25"",""41.0"",""981.76"","""","""","""","""","""""
"2025-04-25 10:01:00,""0.245"",""85"",""25"",""41.0"",""981.78"","""","""","""","""","""""
"2025-04-25 10:00:00,""0.241"",""85"",""25"",""40.0"",""981.78"","""","""","""","""","""""
"2025-04-25 09:59:00,""0.238"",""85"",""25"",""39.0"",""981.77"","""","""","""","""","""""
"2025-04-25 09:58:00,""0.234"",""85"",""25"",""40.0"",""981.81"","""","""","""","""","""""
"2025-04-25 09:57:00,""0.231"",""86"",""25"",""39.0"",""981.82"","""","""","""","""","""""
"2025-04-25 09:56:00,""0.228"",""86"",""25"",""40.0"",""981.82"","""","""","""","""","""""
"2025-04-25 09:55:00,""0.224"",""86"",""25"",""40.0"",""981.83"","""","""","""","""","""""
"2025-04-25 09:54:00,""0.22"",""86"",""25"",""39.0"",""981.87"","""","""","""","""","""""
"2025-04-25 09:53:00,""0.216"",""87"",""25"",""42.0"",""981.88"","""","""","""","""","""""
"2025-04-25 09:52:00,""0.213"",""87"",""24"",""42.0"",""981.89"","""","""","""","""","""""
"2025-04-25 09:51:00,""0.211"",""87"",""24"",""42.0"",""981.89"","""","""","""","""","""""
"2025-04-25 09:50:00,""0.208"",""87"",""24"",""43.0"",""981.90"","""","""","""","""","""""
